"","LU1","LU2","variable","family","p_value","R2m","R2c","AIC","Transition","Effect"
"181",1.23813037117921,1.80176618793869,"CaMg",NA,2.84446163572927e-16,0.478004701100999,0.593029963812424,219.065762736884,"LF_MA","increase"
"182",1.62978576745328,-1.09656711286459,"Al",NA,8.12593256900961e-18,0.325079708512987,0.75104710214964,120.333319157528,"LF_MA","decrease"
"183",108.450078307057,-103.708913327871,"Aboveground_pool",NA,2.2021906270229e-35,0.629574471930266,0.69905197017718,1381.33943658464,"LBF_PA","decrease"
"184",7.59125225623039,-6.4170249657322,"Litter_pool",NA,3.84678089364599e-44,0.585296750030261,0.81602024301314,564.744850996759,"LBF_PA","decrease"
"185",24.7333583526369,-23.4733032075116,"Dead_pool",NA,4.90051443933622e-25,0.537239194299849,0.549553436616456,1047.70052877706,"LBF_PA","decrease"
"186",57.4806153846154,-9.65533760683764,"Soil_pool_new",NA,0.00453481053000869,0.056712722090464,0.056712722090464,1211.95361328382,"LBF_PA","decrease"
"187",4.45311653695301,0.530096184474269,"pH",NA,8.91606425490114e-13,0.188764047228172,0.582949595646179,148.077488348482,"LBF_PA","increase"
"188",0.149105698158993,-0.0357368166614071,"Nperc",NA,2.3149948534818e-05,0.111920446527403,0.194459067989679,-433.2576569435,"LBF_PA","decrease"
"189",3.68180602117148,0.87491868497531,"P",NA,0.0213575712190228,0.0381805277862437,0.0558449358926347,609.529573158977,"LBF_PA","increase"
"190",36.5363096472692,5.09199361282712,"K",NA,0.145034530450165,0.0120627690160207,0.219472538907138,1228.17957967381,"LBF_PA","no_effect"
"191",24.3554037444231,-0.0987097912515192,"Na",NA,0.969797076331857,8.78394149711788e-06,0.372470307271613,1109.20314597289,"LBF_PA","no_effect"
"192",1.85046190049268,0.420783064277518,"CaMg",NA,0.0468456966250907,0.0236489446635176,0.184464338209354,458.238788946082,"LBF_PA","increase"
"193",1.29776807752482,-0.619976292391077,"Al",NA,1.55110658157225e-11,0.16283413704054,0.586974503384034,210.070625070318,"LBF_PA","decrease"
"194",109.903381105941,-113.77330612479,"Aboveground_pool",NA,8.68739906371387e-18,0.518737580555113,0.63603215772521,955.098105172426,"LBF_MA","decrease"
"195",7.58361369295438,-6.45073091952261,"Litter_pool",NA,1.93564619145478e-24,0.514759475027226,0.774589662686399,386.595457938613,"LBF_MA","decrease"
"196",24.7455689591742,-24.5253959439109,"Dead_pool",NA,2.15444112051878e-12,0.416601034159083,0.429264257031064,732.551812850574,"LBF_MA","decrease"
"197",56.6223872981496,-3.48437860740982,"Soil_pool_new",NA,0.387548959964977,0.00620495986225742,0.0659212922769318,796.084883555494,"LBF_MA","no_effect"
"198",4.44560216434465,0.491857758319951,"pH",NA,1.61658646793346e-07,0.138759486942937,0.638866225598051,84.0851036229772,"LBF_MA","increase"
"199",0.146153846153846,-0.00375384615384633,"Nperc",NA,0.727730008943587,0.00133072678620736,0.00133072678620792,-291.612606822428,"LBF_MA","no_effect"
"200",3.86507866708636,1.56183826826081,"P",NA,0.000107350737133547,0.111559212872076,0.400239182897107,355.297678777961,"LBF_MA","increase"
"201",35.8777583210445,21.2110298456935,"K",NA,2.56993863849266e-06,0.157388488507166,0.481589437583406,781.266639770157,"LBF_MA","increase"
"202",23.7218324885185,5.63773826563071,"Na",NA,0.0439116721226345,0.020805716412145,0.585526851232116,706.256538489905,"LBF_MA","increase"
"203",1.80048755935085,1.29474580649751,"CaMg",NA,7.14923793652673e-06,0.154639429570616,0.43724558040157,286.49958728142,"LBF_MA","increase"
"204",1.32811145688291,-0.807410816366976,"Al",NA,1.30364572058024e-09,0.166091564461978,0.694684208400993,142.448395341798,"LBF_MA","decrease"
"205",0.552854693488491,-0.5988820787622,"Aboveground_pool",NA,0.263801600794449,0.0185324044077103,0.0526853139189765,411.46937451038,"PA_MA","no_effect"
"206",1.5145413293692,-0.575366562866021,"Litter_pool",NA,0.107324265865701,0.0213404945984554,0.189408498630259,371.78493968076,"PA_MA","no_effect"
"207",1.57810068435753,-1.55153575347063,"Dead_pool",NA,0.00504162842611362,0.0738279431940873,0.0854212064705894,458.143506439725,"PA_MA","decrease"
"208",47.8252777777778,4.72552222222224,"Soil_pool_new",NA,0.187877778907981,0.017537953356795,0.017537953356795,813.602103754268,"PA_MA","no_effect"
"209",5.04538078935136,-0.147493824835194,"pH",NA,0.0955464981027135,0.0238037548611142,0.147287811536294,101.381574540039,"PA_MA","no_effect"
"210",0.114017749213232,0.0260031896840556,"Nperc",NA,0.00412280633149491,0.0688036773207411,0.233757318581932,-347.934122069351,"PA_MA","increase"
"211",4.54225817255323,1.01806807030498,"P",NA,0.0594234924590708,0.0323063156099389,0.0442357900668201,454.419356628492,"PA_MA","no_effect"
"212",42.0418856808536,14.367253703327,"K",NA,0.0117960159896625,0.0637240422174582,0.1995043937801,888.325920634668,"PA_MA","increase"
"213",24.4406359599302,4.38356309878545,"Na",NA,0.198397908160081,0.0132732482675986,0.338854795360341,793.642588544999,"PA_MA","no_effect"
"214",2.40617283951389,0.580138271606111,"CaMg",NA,0.0267667656604387,0.0488289074239088,0.0488289074239088,304.230200818221,"PA_MA","increase"
"215",0.591693745468931,-0.00254677727019063,"Al",NA,0.961388435982132,7.95608111674968e-06,0.180278649663163,87.2237499686009,"PA_MA","no_effect"
"216",0.480830359125,29.1564756656629,"Aboveground_pool",NA,2.55875370593623e-21,0.5726903061562,0.5726903061562,821.328545478932,"PA_SFyoung","increase"
"217",1.33274290156781,5.19709937981839,"Litter_pool",NA,6.10628990763046e-23,0.517380311116756,0.692564921911874,441.702574142932,"PA_SFyoung","increase"
"218",1.61966988176389,6.63940884084217,"Dead_pool",NA,0.000138930115475558,0.128039347046354,0.128039347046354,742.781671334593,"PA_SFyoung","increase"
"219",47.8252777777778,5.24078282828283,"Soil_pool_new",NA,0.143385876262899,0.0199960260314906,0.0199960260314906,900.335461931512,"PA_SFyoung","no_effect"
"220",5.0415950404294,-0.474164745012971,"pH",NA,8.87952471870641e-08,0.214540133839418,0.328390082382615,111.097811686359,"PA_SFyoung","decrease"
"221",0.115309853139445,0.0117683190305804,"Nperc",NA,0.186616613115391,0.0124934674007302,0.22611572681297,-350.766670424286,"PA_SFyoung","no_effect"
"222",4.44895359166755,-0.214524788619988,"P",NA,0.596109186788929,0.00154422446086222,0.0167257145343655,499.220941410802,"PA_SFyoung","no_effect"
"223",42.6804277712661,-9.53712637114307,"K",NA,0.0249671949992932,0.0413714834078814,0.13563944370785,939.927266568841,"PA_SFyoung","decrease"
"224",24.9447035817337,-5.06711730417197,"Na",NA,0.050981976595927,0.0260826475914495,0.292692546061121,836.764123736906,"PA_SFyoung","no_effect"
"225",2.40617283951389,-0.628453984362374,"CaMg",NA,0.00887983108341393,0.0625583839939661,0.0625583839939661,330.51142840791,"PA_SFyoung","decrease"
"226",0.584426119765566,0.447828881911169,"Al",NA,2.51911693095195e-07,0.205214623689542,0.299717329207222,107.747402730114,"PA_SFyoung","increase"
"227",0,29.6373060247879,"Aboveground_pool",NA,5.38978012723133e-10,0.475212070490199,0.475212070490199,497.541609595261,"MA_SFyoung","increase"
"228",0.981567886779644,5.52177655836261,"Litter_pool",NA,1.5655391992213e-14,0.587053834392371,0.670322983019098,258.65619824506,"MA_SFyoung","increase"
"229",0,8.25907872260606,"Dead_pool",NA,0.00299861787049994,0.136619184538382,0.136619184538382,449.691647553354,"MA_SFyoung","increase"
"230",53.1627768736354,0.18145503862323,"Soil_pool_new",NA,0.940049566661166,3.87747895464217e-05,0.112897251476877,476.984213039483,"MA_SFyoung","no_effect"
"231",4.8832015452984,-0.323399496108219,"pH",NA,0.000237980554550769,0.205341750086944,0.22575906741242,36.8501697631444,"MA_SFyoung","decrease"
"232",0.14117110094944,-0.0132448429421186,"Nperc",NA,0.167199231454691,0.0288614501417831,0.100636432078835,-210.057207914676,"MA_SFyoung","no_effect"
"233",5.58311111108,-1.36181481486788,"P",NA,0.0274483273920854,0.0791171574039127,0.0791171574039127,268.229434199749,"MA_SFyoung","decrease"
"234",56.3941851700348,-23.0969292850492,"K",NA,3.92926022129063e-07,0.298284162166354,0.478561261397078,491.075581748007,"MA_SFyoung","decrease"
"235",28.9504723505318,-8.88859097959333,"Na",NA,0.000174444773997727,0.0998800071641596,0.641552728927885,424.824314221349,"MA_SFyoung","decrease"
"236",2.98631111112,-1.20859225596848,"CaMg",NA,1.37023331171387e-06,0.327180398167608,0.327180398167608,153.844069205279,"MA_SFyoung","decrease"
"237",0.597975943339897,0.43646261679036,"Al",NA,1.04877984403569e-05,0.270107495427349,0.342117470636471,47.9951298444791,"MA_SFyoung","increase"
"238",29.6373060247879,41.1894697904121,"Aboveground_pool",NA,7.74006833908125e-09,0.432841637988464,0.432841637988464,537.035792111179,"SFyoung_SFold","increase"
"239",6.62165512527074,1.17124488791664,"Litter_pool",NA,0.0499465686336929,0.0266109013081867,0.655820910715153,264.375771995381,"SFyoung_SFold","increase"
"240",8.25907872260606,2.47518120743394,"Dead_pool",NA,0.523194905931676,0.00688078076478297,0.00688078076478297,483.566398234416,"SFyoung_SFold","no_effect"
"241",53.4195383852705,7.08141495751307,"Soil_pool_new",NA,0.107576290806732,0.0483099269489886,0.191985752558155,483.669264028821,"SFyoung_SFold","no_effect"
"242",4.56249127436351,-0.297626641124414,"pH",NA,0.00129032979643465,0.151375022499702,0.211048470658166,47.0439039139297,"SFyoung_SFold","decrease"
"243",0.127529283949934,0.0297639901196356,"Nperc",NA,0.00506198289991161,0.109184264251958,0.243539210837862,-202.193597229752,"SFyoung_SFold","increase"
"244",4.29526155163275,0.0506869118234034,"P",NA,0.99693582860917,0.000112701835198672,0.260040291676593,258.294909332524,"SFyoung_SFold","no_effect"
"245",33.1960167745789,2.10058282644179,"K",NA,0.495649659361333,0.00704407504102921,0.34278230993706,444.287963674059,"SFyoung_SFold","no_effect"
"246",19.9459677502072,2.77864162432603,"Na",NA,0.0589935757564866,0.0190714011074268,0.731459995455528,370.248679653975,"SFyoung_SFold","no_effect"
"247",1.77771885515151,-0.268029966231513,"CaMg",NA,0.27444734843548,0.0200317969614318,0.0200317969614318,162.950546108706,"SFyoung_SFold","no_effect"
"248",1.03875850367365,0.553369842972417,"Al",NA,4.91730601851754e-05,0.242627136097751,0.253815352309719,86.9476753055086,"SFyoung_SFold","increase"
"249",70.8267758152001,-70.3459454560751,"Aboveground_pool",NA,7.50456884967732e-38,0.838090952884086,0.838090952884086,787.519563442669,"SFold_PA","decrease"
"250",7.34698760766349,-6.11057251783121,"Litter_pool",NA,1.3894115485441e-22,0.531074545225829,0.765493363440523,401.097620312121,"SFold_PA","decrease"
"251",10.73425993004,-9.11459004827612,"Dead_pool",NA,8.34589356388676e-06,0.18404790588122,0.18404790588122,694.996503453208,"SFold_PA","decrease"
"252",58.1680000000001,-10.3427222222223,"Soil_pool_new",NA,0.00587384944868779,0.0745256236102378,0.0745256236102378,819.429774029285,"SFold_PA","decrease"
"253",4.30500243605487,0.732054482602924,"pH",NA,5.41204306994404e-11,0.351705728716296,0.461732771034053,106.959280734373,"SFold_PA","increase"
"254",0.154641950184076,-0.0395283090911528,"Nperc",NA,9.44744471218706e-05,0.130240580388765,0.338063853233011,-342.066440207571,"SFold_PA","decrease"
"255",3.85777777768,0.64334104947278,"P",NA,0.240257352911558,0.013971769426522,0.013971769426522,449.157099117492,"SFold_PA","no_effect"
"256",35.5025848966246,6.84447306116181,"K",NA,0.15055203608312,0.0181152447883117,0.147881932032078,872.340364662322,"SFold_PA","no_effect"
"257",22.5620491089918,2.20886526435915,"Na",NA,0.434450026706429,0.00412924873067797,0.303559456900587,778.743690908053,"SFold_PA","no_effect"
"258",1.50968888892,0.89648395059389,"CaMg",NA,0.00108563290525321,0.103722712987862,0.103722712987862,309.815955577557,"SFold_PA","increase"
"259",1.54422490317926,-0.956801362407516,"Al",NA,1.29221485049879e-13,0.441246799496266,0.503173178361248,128.229734070903,"SFold_PA","decrease"
"260",70.8267758152,-70.8267758152,"Aboveground_pool",NA,5.89432979130801e-19,0.78458197527511,0.78458197527511,449.603852824782,"SFold_MA","decrease"
"261",7.27183290580435,-6.2036705585362,"Litter_pool",NA,4.47171847668404e-14,0.596425630233742,0.760303585939516,221.75605127663,"SFold_MA","decrease"
"262",10.73425993004,-10.73425993004,"Dead_pool",NA,0.000989421210912936,0.188484748701044,0.188484748701044,397.525888544893,"SFold_MA","decrease"
"263",61.5603623865336,-7.87877492435614,"Soil_pool_new",NA,0.00538602342739354,0.0939109161625719,0.496749156195465,375.473230639025,"SFold_MA","decrease"
"264",4.23877356159228,0.641647255205147,"pH",NA,2.09539265398633e-09,0.505159145510645,0.510317277253968,33.8396917234246,"SFold_MA","increase"
"265",0.162684514449936,-0.0205896762999573,"Nperc",NA,0.00241429036970719,0.157227538567338,0.177635691016058,-225.509550142016,"SFold_MA","decrease"
"266",3.74571691290496,1.80004057658336,"P",NA,0.00198988498877427,0.179878193638672,0.213062241003408,212.993437035702,"SFold_MA","increase"
"267",37.4892588717512,19.4130866789661,"K",NA,2.20021017481589e-05,0.204038454619199,0.538312170800875,422.352762661871,"SFold_MA","increase"
"268",24.5860526784525,4.7298908077787,"Na",NA,0.042138178088483,0.0239804448419325,0.726482361229009,364.473745424039,"SFold_MA","increase"
"269",1.50968888892,1.4766222222,"CaMg",NA,1.43630349153066e-07,0.420015593119016,0.420015593119016,134.65935968609,"SFold_MA","increase"
"270",1.56516422206472,-0.966672444456477,"Al",NA,6.95513001887424e-10,0.51268679694709,0.545172827814052,71.637540890283,"SFold_MA","decrease"
